size;tics
100;10083
200;22683
300;36163
400;50383
500;64943
600;79843
700;95203
800;110783
900;126463
1000;142403
1100;158403
1200;174703
1300;191303
1400;207923
1500;224823
1600;241583
1700;258283
1800;275443
1900;292423
2000;309823
2100;327103
2200;344323
2300;361983
2400;379423
2500;397283
2600;415123
2700;432823
2800;450863
2900;468823
3000;487163
3100;505463
3200;523183
3300;541063
3400;559083
3500;577343
3600;595903
3700;613963
3800;632363
3900;650923
4000;669663
4100;688783
