size;time
100;9753
200;20088
300;33165
400;42075
500;52101
600;66662
700;78940
800;88432
900;100453
1000;108842
1100;124294
1200;136926
1300;148398
1400;160426
1500;172128
1600;183359
1700;195055
1800;205327
1900;216595
2000;227309
2100;234337
2200;250945
2300;267759
2400;278612
2500;291552
2600;304819
2700;322378
2800;336320
2900;343574
3000;357144
3100;370980
3200;382074
3300;392967
3400;399560
3500;405537
3600;416502
3700;428027
3800;435955
3900;450029
4000;459879
4100;469755
