size;tics
100;1415
200;2840
300;4260
400;5690
500;7110
600;8530
700;9950
800;11375
900;12790
1000;14210
1100;15610
1200;17010
1300;18410
1400;19810
1500;21210
1600;22610
1700;24010
1800;25410
1900;26810
2000;28210
2100;29610
2200;31010
2300;32410
2400;33810
2500;35210
2600;36610
2700;38010
2800;39410
2900;40810
3000;42210
3100;43610
3200;45010
3300;46410
3400;47810
3500;49210
3600;50610
3700;52010
3800;53410
3900;54810
4000;56210
4100;57610
