size;time
100;10430
200;21403
300;32616
400;42939
500;53529
600;67068
700;77559
800;89150
900;103224
1000;109878
1100;122924
1200;136822
1300;149277
1400;160901
1500;171824
1600;184344
1700;194363
1800;205269
1900;214212
2000;223436
2100;236295
2200;250158
2300;265582
2400;278596
2500;293257
2600;303858
2700;315418
2800;328088
2900;338103
3000;362034
3100;377835
3200;384543
3300;392667
3400;406964
3500;417125
3600;429480
3700;442651
3800;449747
3900;460510
4000;470696
4100;476955
