size;tics
100;1944
200;3844
300;5744
400;7644
500;9544
600;11444
700;13344
800;15244
900;17144
1000;19044
1100;20944
1200;22844
1300;24744
1400;26644
1500;28544
1600;30444
1700;32344
1800;34244
1900;36144
2000;38044
2100;39944
2200;41844
2300;43744
2400;45644
2500;47544
2600;49444
2700;51344
2800;53244
2900;55144
3000;57044
3100;58944
3200;60844
3300;62744
3400;64644
3500;66544
3600;68444
3700;70344
3800;72244
3900;74144
4000;76044
4100;77944
