size;tics
100;33390
200;35788
300;37706
400;39606
500;41506
600;43406
700;45306
800;47206
900;49106
1000;51006
1100;52906
1200;54806
1300;56706
1400;58606
1500;60506
1600;62406
1700;64316
1800;66216
1900;68116
2000;70016
2100;71916
2200;73816
2300;75716
2400;77616
2500;79516
2600;81416
2700;83316
2800;85216
2900;87116
3000;89016
3100;90916
3200;92816
3300;94716
3400;96616
3500;98516
3600;100416
3700;102316
3800;104216
3900;106116
4000;108016
4100;109916
