size;tics
100;4438
200;10801
300;17024
400;22922
500;28183
600;35460
700;42650
800;52082
900;58527
1000;67353
1100;76963
1200;86590
1300;88872
1400;100401
1500;100919
1600;113251
1700;126248
1800;134061
1900;154296
2000;150832
2100;158222
2200;159135
2300;165080
2400;195045
2500;190744
2600;189277
2700;213267
2800;222653
2900;226110
3000;243179
3100;249978
3200;256009
3300;261461
3400;261501
3500;295280
3600;277556
3700;322769
3800;312689
3900;313260
4000;326141
4100;337573
